index,demand
1,52.95277391464974
2,20.43263455958137
3,39.95324870916155
4,42.39536005929375
5,0.0
6,56.06707219481625
7,20.38594010929528
8,27.99895136895253
9,0.0
10,0.0
11,76.42351947811248
12,48.7423493581151
13,37.4193069480113
14,14.658279191473387
15,95.43796303462062
16,27.181895339050797
17,11.177285944403048
18,60.594409067068995
19,45.36212607782536
20,19.491414544145755
21,15.269552647147693
22,10.41324711201398
23,7.322179105426236
24,14.002150635094162
25,0.0
26,0.0
27,73.61036315423793
28,18.235224804488624
29,25.391093813978575
30,0.0
31,46.96627518754972
32,60.93576780961873
33,25.33575341607314
34,64.25412051970505
35,33.71423266329154
36,33.8162392890193
37,0.0
38,0.0
39,26.989975481137247
40,71.03758569970763
41,38.048403232650614
42,96.69688085174151
43,18.91588705166325
44,16.120423011867274
45,56.66281125413001
46,30.86406513544474
47,34.94338995296921
48,21.373442373227544
49,87.34735582423839
50,17.82751055730653
51,17.345450398026394
52,18.86630943424756
53,23.012999411275075
54,115.83327449845119
55,67.04296161090494
56,86.42037038922477
57,12.654507864550366
58,12.515361995997285
59,299.89275258046194
60,84.1132660281195
61,0.0
62,80.77384278117842
63,0.0
64,0.0
65,0.0
66,41.56211321647025
67,30.313818001643842
68,0.0
69,0.0
70,71.9769390745061
71,0.0
72,12.970969252387725
73,6.590925182999842
74,73.73561625377957
75,48.123463104646476
76,68.97995948769717
77,61.73083590906254
78,73.04160470117269
79,40.95375983381047
80,138.87837114288936
81,0.0
82,53.966020325748694
83,20.700694559986204
84,11.068531964595921
85,26.18979873762627
86,22.270006151586664
87,0.0
88,52.36257866967156
89,0.0
90,465.96459257240434
91,10.098001992780302
92,68.75758922678406
93,13.016629793265542
94,32.56574453897474
95,45.393437478098356
96,39.73535686541065
97,15.29342965888689
98,37.13696220311591
99,45.893336204254354
100,38.62980693966134
101,23.434427892400663
102,5.105511550154477
103,24.173784390959487
104,40.41465704358039
105,31.81499815950584
106,46.346456894617035
107,51.9502535467297
108,2.0208881124096534
109,8.713131600458857
110,40.9793339902898
111,0.0
112,69.15155787318952
113,6.3460237092669916
114,8.350379449695057
115,22.79068267412823
116,201.8893790079099
117,21.840690628691032
118,33.15691879287759
