index,demand
1,97.48904443149901
2,59.58800702554499
3,21.336856002088354
4,0.0
5,356.8824409444949
6,121.48139677953053
7,0.0
8,68.4757660331793
9,99.93819430183305
10,156.53384941449724
11,89.13149218332653
12,0.0
13,58.81286529854524
14,168.1806899557523
15,127.81602128769545
16,0.0
17,597.9483546188161
19,0.0
20,615.8681367951732
21,84.59422373127437
22,87.75711195985664
23,21.275021876379306
24,0.0
25,45.63677257254211
26,28.717403198796383
27,70.8369477735167
33,56.884904631678594
34,0.0
35,0.0
36,0.0
37,89.23654193744048
38,157.0214524032003
39,0.0
40,46.1075704590149
41,88.23501290722193
42,0.0
43,41.943256539552394
44,206.7422381565484
45,0.0
46,0.0
47,61.52753324544866
48,44.00486421470514
49,93.83149960145846
51,-5.272516832442478
52,62.760624032934835
53,70.22826324917494
54,10.286681333296746
55,24.075692347020883
57,103.45197279924767
58,14.834637540546362
59,226.08337260861364
60,0.0
61,230.7778617220076
62,0.0
63,72.05468012259352
64,0.0
69,0.0
70,58.394417723423715
71,122.53276765913697
72,58.331215812198806
73,242.54932382983418
74,0.0
76,213.5126727012842
77,76.98995470073419
78,0.0
79,48.703737409759164
80,29.56675132647109
81,0.0
84,38.90357574482522
85,0.0
86,0.0
87,0.0
88,0.0
89,48.23828188469518
90,66.64747943095075
91,18.636463545978806
92,16.96102436209744
94,63.11854898296997
97,43.456207642575514
98,70.25799995336045
99,89.42815773717712
100,0.0
102,78.39529872352261
103,34.08392974964885
104,9.304343846676254
105,51.47824691832127
107,4.97956264061797
108,115.55114854323297
109,33.01333654293541
110,67.20108083176638
112,21.057807854662578
113,26.208972769746744
114,18.724527817707834
115,0.0
116,0.0
117,0.0
118,15.31694326597781
119,0.0
120,782.2653610358898
121,551.8750438705542
122,248.32466002895418
123,83.60602776182252
124,304.3791056874587
125,560.3340023721466
126,61.06903114633135
127,386.5642022477755
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,169.15868118820362
136,56.07775221905195
137,285.504040605255
138,1072.9211435662141
139,633.2901201477646
140,419.3824672808107
141,158.77994985175954
142,60.05854160932943
143,98.33857464657153
144,0.0
145,25.43719619328701
146,0.0
147,0.0
148,67.15707730441655
149,0.0
150,0.0
151,0.0
152,17.00440742047911
153,0.0
154,70.72735405077277
155,214.2782740712968
156,76.87746585907114
157,133.3240760012325
158,0.0
159,34.872211634239605
160,0.0
161,36.72481316204921
162,87.39427897203981
163,0.0
164,0.0
165,0.0
166,0.0
167,325.76009159558697
168,0.0
169,0.0
170,509.74717034014657
171,775.6885836638149
172,28.81783362545046
173,170.9513472860633
174,0.0
175,181.89582242548693
176,4.993526645063803
177,28.16571388474903
178,435.53947794491353
179,79.77259759438078
180,75.88033739580567
181,75.93988276347918
182,261.4356613278544
183,42.793346233979264
184,138.16211175474626
185,0.0
186,65.8228842313712
187,64.27157669004184
188,197.20905205296967
189,7.508039379180697
190,0.0
191,491.49709450111953
192,880.6302762055091
193,0.0
194,0.0
195,0.0
196,10.66849095407327
197,43.19293920431447
198,65.45065366729504
199,37.55578846031112
200,28.048728023100963
201,42.560800867843774
202,41.4333798433412
203,45.48679523250838
204,76.96408766435627
205,0.0
206,13.01131152662772
207,-21.754683908100063
208,7.110818368296708
209,38.48814180848297
210,0.0
211,97.67463366257944
212,0.0
213,0.0
214,24.17021579791036
215,49.236584636640984
216,179.434094597111
217,101.59198248044753
218,139.05275034949113
219,0.0
220,305.8906050483431
221,178.19276570476356
222,358.2448120209126
223,461.51704965848336
224,177.92501775672443
225,435.1160690996933
226,0.0
227,577.2878369522239
228,238.15756595735567
229,102.89509659037215
230,0.0
231,161.67461190590902
232,479.36970887738005
233,424.00041036919845
234,599.8826884812148
235,276.9354596725663
236,0.0
237,0.0
238,254.51309761784518
239,0.0
240,0.0
241,0.0
242,0.0
243,8.322960702132358
244,0.0
245,65.11586035774354
246,83.34073464280488
247,65.09784588188128
248,30.501992558543904
249,30.426736277817746
250,-25.038462329767935
281,-35.21772386843137
319,122.5930850592125
320,2.635550270109136
322,2.468139894806016
323,-16.373259552549264
324,25.897040573246365
526,156.34886761666945
528,29.357019496648174
531,14.410337321587471
552,-11.911394076064601
562,52.07089135664369
609,32.078366420632356
664,-118.13951801823465
1190,108.26851895476716
1200,-102.74975274755568
1201,0.0
2040,0.0
7001,0.0
7002,0.0
7003,0.0
7011,0.0
7012,0.0
7017,0.0
7023,0.0
7024,0.0
7039,0.0
7044,0.0
7049,0.0
7055,0.0
7057,0.0
7061,0.0
7062,0.0
7071,0.0
7130,0.0
7139,0.0
7166,0.0
9001,0.0
9002,4.39665089094419
9003,2.7999216612730367
9004,0.8728002971558344
9005,0.0
9006,0.0
9007,0.0
9012,0.0
9021,4.758780792126364
9022,1.64778002215233
9023,0.0
9024,1.3684482213377405
9025,0.4620387972611752
9026,0.4913401580054279
9031,1.9405316998785975
9032,1.4443130289194124
9033,1.963057977861681
9034,1.6951546180391186
9035,1.7792491378114372
9036,3.2844898027160765
9037,2.0501294460421837
9038,2.6893658118400903
9041,1.0986120231592813
9042,0.8567204597242244
9043,1.679327263051446
9044,0.0
9051,37.11387695292228
9052,30.38964595208926
9053,27.914446882110703
9054,0.0
9055,0.0
9071,1.0367427752700076
9072,1.0641871109650933
9121,4.084894002711704
9533,1.2041029163171035
