index,demand
1,94.5772006994889
2,59.44541113337413
3,21.937648085752645
4,0.0
5,353.1123908242118
6,131.68508386698826
7,0.0
8,67.29660438335968
9,98.71850797057152
10,166.04161834799928
11,90.01607374412217
12,0.0
13,60.173663483825514
14,163.17664666031575
15,127.96130389521721
16,0.0
17,592.4828175944174
19,0.0
20,604.7490375416942
21,82.50350765254808
22,83.68004910533455
23,21.641092577997142
24,0.0
25,46.10555752345833
26,28.455613512527886
27,75.89104913020225
33,56.49797805552833
34,0.0
35,0.0
36,0.0
37,90.74514669578387
38,165.04318158153373
39,0.0
40,46.14997743018644
41,86.30399163487729
42,0.0
43,42.637185392721165
44,205.30784197596833
45,0.0
46,0.0
47,60.285134166010195
48,44.3877171072681
49,94.78392084402961
51,-5.310430093736105
52,65.25922275304836
53,74.81682646476776
54,11.011077620358101
55,23.59881392527647
57,102.80927052155928
58,14.984502693488775
59,225.90333528116923
60,0.0
61,230.12760358929083
62,0.0
63,76.45276362229191
64,0.0
69,0.0
70,61.02508855504145
71,125.48989936575227
72,57.99792281774031
73,223.631282330854
74,0.0
76,228.2245217398521
77,78.06465244655135
78,0.0
79,48.94192354808747
80,29.498147302119882
81,0.0
84,38.12306728455023
85,0.0
86,0.0
87,0.0
88,0.0
89,47.16706839931058
90,70.29975051649305
91,17.56944752212942
92,17.341602140040038
94,61.05938142365417
97,41.76361120628569
98,71.7965914962924
99,86.37751039268969
100,0.0
102,78.80986488364815
103,32.42871739095257
104,8.823618395082507
105,52.9935121519479
107,5.0501678278032704
108,117.95987955975014
109,33.22506637923267
110,68.8397989062991
112,20.01241488012761
113,26.8593112656823
114,19.580306749882585
115,0.0
116,0.0
117,0.0
118,15.48675651045196
119,0.0
120,849.01013317441
121,554.8868125884908
122,240.89738939770518
123,83.06749735404114
124,296.02396947672526
125,520.4937623248222
126,59.49846603836914
127,395.46573373921706
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,175.11910800138932
136,59.844905289561446
137,296.19236391476085
138,1120.9176072407456
139,634.9511243121976
140,425.42890587780244
141,157.04224549804317
142,59.731426674891594
143,95.85812062331082
144,0.0
145,24.338880557005435
146,0.0
147,0.0
148,66.72365206509552
149,0.0
150,0.0
151,0.0
152,17.33846524528964
153,0.0
154,70.87987195860012
155,208.4474216128953
156,81.03619321117434
157,128.61074672906815
158,0.0
159,33.9569109889475
160,0.0
161,38.57897951138258
162,90.31440841267627
163,0.0
164,0.0
165,0.0
166,0.0
167,317.4625734374055
168,0.0
169,0.0
170,527.0268893223628
171,785.9501160262486
172,27.060283639584714
173,179.81691522184403
174,0.0
175,193.77828887789497
176,5.451287795915401
177,29.941955705575513
178,461.6812323310151
179,73.8841724638247
180,69.83431406692976
181,74.0193745381328
182,263.720739558997
183,41.763456104696694
184,143.9376370123594
185,0.0
186,64.23621218025309
187,61.00135127231213
188,195.22443043334837
189,7.559453469536742
190,0.0
191,514.9495269725294
192,826.0412273326315
193,0.0
194,0.0
195,0.0
196,10.366688601930543
197,44.532228373847055
198,67.71226941199947
199,35.10008707611813
200,27.958541977771258
201,45.13411829924135
202,38.4302478095607
203,43.19519647306941
204,73.05342369080071
205,0.0
206,12.38410197912758
207,-21.26076074707196
208,7.091808581971388
209,41.01744047760679
210,0.0
211,100.9274386915788
212,0.0
213,0.0
214,22.87162364865708
215,51.521552220096886
216,177.9134907274763
217,107.89477220997932
218,144.3429966668076
219,0.0
220,293.5907590268133
221,177.98190117159916
222,356.1259020122644
223,470.1269002406803
224,173.4133787635802
225,434.5295110604207
226,0.0
227,579.1234102998628
228,234.7799468559849
229,104.6386493239632
230,0.0
231,166.48543339706228
232,480.84149549573334
233,419.5919076462563
234,604.5877151988277
235,291.37517467201127
236,0.0
237,0.0
238,257.44803527752026
239,0.0
240,0.0
241,0.0
242,0.0
243,8.621434464217806
244,0.0
245,62.71629973819567
246,80.50073326192708
247,65.43993075067873
248,29.470702362534514
249,30.877212458971155
250,-25.18141824996689
281,-34.49499622465179
319,121.76433714794638
320,2.639622702247503
322,2.591677456130383
323,-15.589931854943863
324,24.65078847803763
526,146.59864940549758
528,28.627888091869597
531,15.051715830249222
552,-11.97748847435508
562,51.46358610321658
609,32.58779231259951
664,-122.00454995938466
1190,106.94957063795954
1200,-105.84445750519484
1201,0.0
2040,0.0
7001,0.0
7002,0.0
7003,0.0
7011,0.0
7012,0.0
7017,0.0
7023,0.0
7024,0.0
7039,0.0
7044,0.0
7049,0.0
7055,0.0
7057,0.0
7061,0.0
7062,0.0
7071,0.0
7130,0.0
7139,0.0
7166,0.0
9001,0.0
9002,4.220231511078155
9003,2.7823737081091746
9004,0.8634212241903751
9005,0.0
9006,0.0
9007,0.0
9012,0.0
9021,5.122910487026838
9022,1.5428395263351204
9023,0.0
9024,1.418441123165246
9025,0.4569732308070402
9026,0.48356198782982823
9031,1.8670081911579735
9032,1.5035783799486948
9033,2.0448854467939093
9034,1.6370117253636236
9035,1.7498549821400067
9036,3.1211035793776962
9037,1.861461194599097
9038,2.750120814433076
9041,1.0652201391686644
9042,0.8894564935503217
9043,1.7374334319591977
9044,0.0
9051,38.98794335578557
9052,30.79408033731512
9053,26.774178842630338
9054,0.0
9055,0.0
9071,1.0585208474120118
9072,1.0384006874874356
9121,3.994164333070949
9533,1.2249073035219518
