index,demand
1,88.69920940426461
2,53.45531396488009
3,19.639121479936353
4,0.0
5,359.2727126086751
6,123.31015263776231
7,0.0
8,62.47012842394404
9,99.29000940474796
10,156.0001651488877
11,80.01546592020424
12,0.0
13,58.67933648721281
14,158.7193700742065
15,130.79055086205543
16,0.0
17,568.4699235632088
19,0.0
20,575.36864849159
21,74.04316698813518
22,82.62978685182374
23,20.59871884953135
24,0.0
25,43.75762472511413
26,27.17126247988277
27,69.28673390092143
33,57.21373421385367
34,0.0
35,0.0
36,0.0
37,83.32620512820537
38,157.07747827685617
39,0.0
40,44.27541373121637
41,90.01120698670145
42,0.0
43,39.41166193745246
44,202.58532217332944
45,0.0
46,0.0
47,57.318783097400214
48,41.57903603379337
49,87.79926719951924
51,-4.83764706167767
52,63.329657023472265
53,71.48212611357904
54,10.406680086383378
55,21.897565545304683
57,96.35202519982472
58,13.75732471086879
59,220.5098930358569
60,0.0
61,235.1658837946544
62,0.0
63,70.72796595079382
64,0.0
69,0.0
70,57.630530349280725
71,118.31013218452605
72,57.0727746610659
73,234.64202399918696
74,0.0
76,211.90442447935231
77,71.68117398758423
78,0.0
79,46.01307555435467
80,28.54190103624444
81,0.0
84,36.902647233555115
85,0.0
86,0.0
87,0.0
88,0.0
89,45.72152156780623
90,64.37997615409
91,16.801193029554597
92,16.07979188323966
94,58.46937703316282
97,38.30833015007568
98,68.75340092362357
99,86.32850702238531
100,0.0
102,75.9670809529335
103,30.690377287969984
104,8.811130917736612
105,51.89248344185591
107,4.816702177974086
108,115.74715315186114
109,29.236040856888216
110,63.648408210931834
112,19.135706017257878
113,25.900505378293392
114,17.59639619086148
115,0.0
116,0.0
117,0.0
118,13.772629793528484
119,0.0
120,738.7701188116383
121,517.55995151605
122,239.36010744671825
123,75.96527819027412
124,274.97857367322536
125,503.0098773152024
126,55.81138654246702
127,381.20160107330446
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,174.29706522785966
136,55.04731915869326
137,276.60465739307807
138,987.245146942934
139,575.5938829917674
140,390.0774255351627
141,151.4713588731646
142,54.26875985167452
143,89.81753417872987
144,0.0
145,22.871829300551287
146,0.0
147,0.0
148,60.01857962047382
149,0.0
150,0.0
151,0.0
152,16.80376992532653
153,0.0
154,71.0298750355329
155,194.86860938736072
156,74.30790278064104
157,118.33186944007025
158,0.0
159,32.82382148091671
160,0.0
161,35.85615085859052
162,87.04583241591423
163,0.0
164,0.0
165,0.0
166,0.0
167,297.68376221547237
168,0.0
169,0.0
170,494.6200210009144
171,772.3102666637807
172,25.67721986315413
173,167.80760927945562
174,0.0
175,179.96680098034295
176,5.2007952451645165
177,28.359354808734697
178,441.82360305393723
179,72.1354884740708
180,71.69158617198208
181,73.44912651227015
182,247.2186965952993
183,41.39408619206894
184,130.65813172476433
185,0.0
186,61.86856595196512
187,57.947725028458294
188,179.04681312444572
189,6.901649398326047
190,0.0
191,498.5685036541707
192,764.909083460728
193,0.0
194,0.0
195,0.0
196,10.052916804353556
197,42.20182822478513
198,63.509017726433875
199,36.426722897904334
200,27.30684009839926
201,41.20881440894968
202,37.80449559971782
203,39.90024767190809
204,69.0650059118646
205,0.0
206,11.681380743346509
207,-20.206131972145418
208,6.69127791287228
209,36.94511357306894
210,0.0
211,93.86119612675455
212,0.0
213,0.0
214,21.689412700265894
215,49.224078555621425
216,170.8202027050028
217,104.32068941407631
218,137.17901426980615
219,0.0
220,288.249466172024
221,168.23481975486672
222,325.64172569227117
223,422.432605472993
224,177.51875568945414
225,393.8826945288472
226,0.0
227,540.7989744618695
228,231.78678511267998
229,93.92137465146746
230,0.0
231,160.21513838673852
232,455.79490866414784
233,419.70536913520846
234,583.710149009653
235,282.10053286333164
236,0.0
237,0.0
238,266.7737275524452
239,0.0
240,0.0
241,0.0
242,0.0
243,8.086517516789597
244,0.0
245,61.68039243441422
246,76.29227398213975
247,61.65116287259819
248,30.05624253297367
249,27.679293580115484
250,-22.197417420226124
281,-34.602063632488644
319,111.33240361572811
320,2.401108598935794
322,2.457023649050543
323,-15.599829262260252
324,25.81024679073464
526,147.73521831005397
528,26.77231504865391
531,13.942830407011739
552,-10.95894707835789
562,52.10077073785501
609,29.66792980122347
664,-119.09065795356156
1190,100.28999564979455
1200,-101.86876209895664
1201,0.0
2040,0.0
7001,0.0
7002,0.0
7003,0.0
7011,0.0
7012,0.0
7017,0.0
7023,0.0
7024,0.0
7039,0.0
7044,0.0
7049,0.0
7055,0.0
7057,0.0
7061,0.0
7062,0.0
7071,0.0
7130,0.0
7139,0.0
7166,0.0
9001,0.0
9002,4.02459086437361
9003,2.596339101701838
9004,0.8190111847465232
9005,0.0
9006,0.0
9007,0.0
9012,0.0
9021,4.823426497705574
9022,1.5186413764627849
9023,0.0
9024,1.362736268721261
9025,0.45233300869358634
9026,0.45071064795394505
9031,1.912492254221747
9032,1.3944454149606957
9033,1.8079121067526223
9034,1.5881484972225854
9035,1.57987915838174
9036,3.181005280409215
9037,1.7985260142042998
9038,2.605982745361015
9041,1.0199350610610003
9042,0.8341426958157958
9043,1.6328560280073443
9044,0.0
9051,37.080416517562334
9052,30.787322234263986
9053,25.735079578321052
9054,0.0
9055,0.0
9071,1.0708462276883863
9072,0.994439508322063
9121,3.8021335041092787
9533,1.134064110748665
