index,demand
1,49.75579938130899
2,19.31124081182287
3,40.21748676291839
4,40.13183821486306
5,0.0
6,51.98481733555842
7,19.802256550893336
8,27.60973364142714
9,0.0
10,0.0
11,70.87277030024177
12,48.82456719752161
13,32.5777860831348
14,14.644225403163338
15,93.0510282820973
16,23.990386163415675
17,11.149970352044647
18,60.94518376769928
19,45.530357378344455
20,17.816755314120694
21,14.549718134425001
22,9.762100275330129
23,6.718461483916593
24,12.35184175904701
25,0.0
26,0.0
27,67.86771431368788
28,17.753284489287903
29,23.489143518683857
30,0.0
31,44.9174678545503
32,59.450978052168615
33,23.21866192459318
34,57.28430176582134
35,32.31357693187364
36,31.474031212925574
37,0.0
38,0.0
39,28.308478376447066
40,62.86262806968078
41,35.81473138553521
42,98.91232585857198
43,18.316595716267003
44,15.218363054404126
45,55.33921144796039
46,28.440043603752123
47,34.52494380876836
48,20.590997609445125
49,86.3949340501564
50,16.261333423204746
51,16.632030024268154
52,17.930415154581926
53,23.070145388315904
54,110.19268233261538
55,65.47695900108425
56,86.13904329655148
57,12.131844220036033
58,12.165650232952999
59,285.5483678593314
60,81.52414802298104
61,0.0
62,74.08970189859146
63,0.0
64,0.0
65,0.0
66,39.39208456024284
67,28.594853138219264
68,0.0
69,0.0
70,62.92773914163279
71,0.0
72,11.940278262209437
73,6.02338443571097
74,64.64340275192372
75,45.61999624146488
76,65.4697772468591
77,60.8181133550933
78,68.7622699519326
79,37.81182089342179
80,125.17675602793118
81,0.0
82,55.95701168509069
83,19.241085725991013
84,11.368497716286534
85,23.726783848621743
86,22.01733835733023
87,0.0
88,49.86392006200987
89,0.0
90,435.06040944799446
91,9.814334224970352
92,61.86284506478389
93,11.811299567239896
94,31.00799991790398
95,43.420909079627904
96,39.73277819950665
97,15.74487626494821
98,35.52898439455011
99,40.34428813610627
100,36.39364523075539
101,22.77048576307068
102,4.766459142572592
103,22.09111168300454
104,38.897678900395334
105,32.35833784141918
106,43.78754198435125
107,48.74432361786747
108,1.9236266651907314
109,8.214771834257492
110,38.710752740847475
111,0.0
112,71.14689848044277
113,5.83891108155046
114,8.21093452601267
115,20.94045890952731
116,181.43658822397143
117,20.461444169924317
118,32.562992512113254
