index,demand
1,52.54311726488503
2,19.65744131306233
3,40.859659128052634
4,37.75596916485822
5,0.0
6,49.401592072421586
7,18.767451687171697
8,26.714092573238787
9,0.0
10,0.0
11,69.79976460831134
12,47.90604276273479
13,33.11226251865145
14,14.534471768319406
15,88.12490704400648
16,24.544584029239832
17,11.055475789864559
18,58.1036823757931
19,44.79746198144605
20,18.736262339437232
21,14.149276014767233
22,10.103665049484995
23,7.083055975266507
24,13.224945383013003
25,0.0
26,0.0
27,70.2628992279267
28,17.223786455385046
29,23.33866202201195
30,0.0
31,44.70622342340921
32,59.30050633880611
33,21.981396494453758
34,61.52768136048793
35,31.755140583974246
36,31.194167875332266
37,0.0
38,0.0
39,26.77698082584758
40,68.96063505375504
41,38.32208017088957
42,99.31153349330216
43,17.16309713409423
44,15.619999470382382
45,54.36235909452805
46,26.884847086719308
47,34.623249007637334
48,20.031349353995182
49,83.49477076170075
50,17.606633123966127
51,17.45074123334392
52,17.42832768860091
53,22.409222901151544
54,111.98118848834919
55,61.55319484770453
56,86.07204240161983
57,11.732331477887675
58,12.13077293300798
59,264.62918400648914
60,79.6770556036572
61,0.0
62,74.73202392945376
63,0.0
64,0.0
65,0.0
66,39.45049092864872
67,27.865752449190712
68,0.0
69,0.0
70,68.61996878307946
71,0.0
72,11.89204377383681
73,6.0521052791052625
74,70.04370002254119
75,44.940318523130514
76,70.70123573210431
77,61.28397742934127
78,69.53571787428649
79,39.70489099900282
80,134.48158827411586
81,0.0
82,56.009476641540154
83,20.43352786403603
84,10.78850029352028
85,23.0846670993589
86,21.479254465642793
87,0.0
88,46.877480790751946
89,0.0
90,424.72077583364313
91,9.938743099739842
92,68.08001891679798
93,12.453439059717255
94,29.932785673166904
95,40.378251805352434
96,39.1450166843921
97,15.581110235629168
98,34.57895347291917
99,41.914385981423955
100,38.637212718765035
101,21.38111008076847
102,4.987785097769853
103,23.63560118801281
104,36.567877527167155
105,30.10868744473492
106,41.48203383935174
107,47.50620774949984
108,2.071285673178053
109,7.958615697025314
110,40.11156073574623
111,0.0
112,67.45689396152643
113,6.007470302448501
114,7.6950411712756726
115,22.448443087053032
116,182.39269993136057
117,20.433709498471675
118,33.64211817298441
