index,demand
1,49.2986891905605
2,18.173641584710936
3,36.7493681193071
4,37.54884324156976
5,0.0
6,51.30077059329616
7,17.664082714852945
8,27.13306204029934
9,0.0
10,0.0
11,67.63000516069427
12,44.81712744071489
13,31.836295563615312
14,13.182672278895804
15,88.36870667277788
16,23.90591221165712
17,10.913013065598815
18,58.147098804810355
19,44.65712421737894
20,17.6787033854146
21,13.35137915711201
22,9.633835543680213
23,6.49901113890054
24,12.545818080005514
25,0.0
26,0.0
27,69.74212769275758
28,15.603580785002794
29,23.860610767358732
30,0.0
31,42.821449649077735
32,53.71474802309311
33,21.028448087201763
34,55.91427368775172
35,30.156818546571532
36,28.08290573636215
37,0.0
38,0.0
39,26.404502899003056
40,63.712135592581504
41,35.78012230537671
42,94.4283455373695
43,16.77588281695737
44,15.515158220757503
45,48.25083964159301
46,26.103366349814117
47,32.661349976096446
48,18.35625134668098
49,79.27943120429076
50,16.723948796151536
51,16.761704740179056
52,16.621536877604555
53,21.279443353775747
54,106.8013938609703
55,60.17610829029154
56,82.68752565293475
57,10.907862643742424
58,10.90421683966084
59,254.82787544481604
60,77.71419302354646
61,0.0
62,75.23309869500764
63,0.0
64,0.0
65,0.0
66,36.843151642545195
67,25.380246783906433
68,0.0
69,0.0
70,59.77678748714208
71,0.0
72,11.49975987078851
73,5.722008579936066
74,64.18828287568905
75,42.674847979713896
76,62.58194981738313
77,59.39060197485097
78,69.43688859696103
79,37.43488768524367
80,122.98966858534291
81,0.0
82,52.051984966165676
83,19.115493317410728
84,10.249627023558343
85,22.2817100230276
86,20.946342207964488
87,0.0
88,45.421245163864434
89,0.0
90,411.71482955139123
91,9.895999114573385
92,59.3768924292053
93,10.942243657570442
94,27.632352725397762
95,41.34593633776879
96,35.867563067456075
97,14.68440097671479
98,32.97899684005773
99,41.21482116044286
100,34.136366351763286
101,21.781981234148795
102,4.604426498538208
103,21.182004355632273
104,36.91761723211417
105,28.266173009005648
106,41.21742544005001
107,47.321201755570385
108,1.8870736610370187
109,7.323589956165062
110,37.92026364643019
111,0.0
112,63.59108625905738
113,5.695478220656615
114,7.396276245437021
115,21.57772711900807
116,183.07892340524114
117,19.28613568609131
118,30.67643779177574
