index,demand
1,47.52451039852853
2,19.067264008658828
3,35.42117447332343
4,37.05483637300783
5,0.0
6,47.43441066115228
7,18.89127882273396
8,26.565044302573327
9,0.0
10,0.0
11,65.28280596010345
12,45.42011206524819
13,31.933129957744388
14,13.506885844437388
15,85.9429629977779
16,24.70404189561975
17,10.590600841949742
18,56.27453438499982
19,41.94873580050198
20,16.515324471021568
21,12.848394999430166
22,9.101340181416457
23,6.77977295097607
24,12.47399748767793
25,0.0
26,0.0
27,65.68810369845627
28,16.27055823250323
29,23.137857657164037
30,0.0
31,42.6038393323337
32,57.59556034584428
33,20.926397991265812
34,58.194032454146374
35,31.543634534806095
36,29.122478217371327
37,0.0
38,0.0
39,26.840013920286687
40,61.0243012962275
41,34.32196644486574
42,88.71959624224894
43,17.504131389892517
44,14.593442425146645
45,51.77818748419147
46,25.546185844051855
47,32.73392172296968
48,18.742392275779235
49,81.01679794411902
50,16.277205012031413
51,16.057461719691542
52,16.450580594401586
53,22.414355208978773
54,111.71095437822734
55,58.8523075087312
56,78.57493859353269
57,11.232701608317988
58,11.075835083039653
59,257.5787367911714
60,76.3594407911175
61,0.0
62,70.5931360035492
63,0.0
64,0.0
65,0.0
66,38.200622343882216
67,27.06991078766653
68,0.0
69,0.0
70,59.68568931873825
71,0.0
72,10.90192173683529
73,5.716718391589198
74,63.78261364773763
75,42.815391086740014
76,66.34966398980269
77,55.88175237721959
78,69.20877994862545
79,36.5459359558244
80,127.83226597516388
81,0.0
82,50.88184881555409
83,19.462871589775556
84,10.766980444856385
85,22.085511470148997
86,20.129947597522364
87,0.0
88,46.31575172272132
89,0.0
90,438.87562436042356
91,9.145340978536996
92,64.80357916251866
93,11.9213125734987
94,28.505413657902416
95,39.75501761341054
96,34.97655409633962
97,14.824601740455014
98,30.70014085057674
99,40.99118081447551
100,36.15124581493216
101,20.93685395556604
102,4.793567455998588
103,21.78987549043223
104,36.775673658931076
105,29.78566413784412
106,41.422779092783664
107,47.43630365966845
108,1.8907587155536159
109,7.319187752030246
110,38.10114902462033
111,0.0
112,65.80543838807601
113,5.939199259138171
114,7.304081680362715
115,20.26881870269983
116,179.77245113833231
117,18.632852674746857
118,30.918186113582717
